env,seed,metric,combo,inner_reward,outer_reward,job,cycle,steps,phase,episodes,raw_reward,shaped_reward,penalty,joint,any_event,cost_mean,event,excess
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,17,8640,exploration,20,7.843603526933585,6.1099604719714256,1.7336430549621582,0.4,0.45,"[5.114368480443955, 5.6276000261306764, 9.525178170204162]","[0.15, 0.3, 0.15]","[0.03272237437111991, 0.07324910163879395, 0.016448204040527346]"
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,17,8640,selection,12,9.084115565096726,9.084115565096726,0.0,1.0,0.0,"[5.500250458717346, 5.34313549598058, 9.846036354700724]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,17,8640,acceptance,8,9.41796055517625,9.41796055517625,0.0,1.0,0.0,"[6.094981908798218, 6.218145370483398, 11.259605646133423]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,18,9120,exploration,20,7.5939120060188,5.85216099083249,1.7417510151863098,0.2,0.4,"[5.525717043876648, 5.659287357330323, 9.99229700565338]","[0.1, 0.3, 0.15]","[0.006753863607134136, 0.09836189196659968, 0.012878578186035161]"
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,18,9120,selection,12,9.24338002948789,9.24338002948789,0.0,1.0,0.0,"[6.238471508026123, 5.413758198420207, 10.623919804890951]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,18,9120,acceptance,8,9.404240666574331,9.404240666574331,0.0,1.0,0.0,"[6.396703839302063, 5.986138343811035, 11.330951929092407]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,19,9600,exploration,20,7.92075618396746,6.893905945525039,1.026850238442421,0.3,0.35,"[6.05681004524231, 5.264920294284821, 10.191492366790772]","[0.2, 0.15, 0.15]","[0.03874841417585101, 0.0165519640995906, 0.004861560821533206]"
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,19,9600,selection,12,9.188132017280441,9.188132017280441,0.0,1.0,0.0,"[5.910408775011699, 5.595618009567261, 10.454829454421997]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,19,9600,acceptance,8,9.449891646613832,9.449891646613832,0.0,1.0,0.0,"[6.55289363861084, 5.7724833488464355, 11.298928499221802]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,20,10080,exploration,20,7.67924160374001,6.773769757278716,0.9054718464612961,0.3,0.3,"[5.0989401042461395, 5.205901229381562, 9.149233031272889]","[0.2, 0.2, 0.15]","[0.01031683172498431, 0.03644209641676684, 0.011806205749511722]"
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,20,10080,selection,12,9.185317126173809,9.185317126173809,0.0,1.0,0.0,"[6.419132987658183, 5.221144318580627, 10.598157326380411]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,20,10080,acceptance,8,9.489811106937122,9.489811106937122,0.0,1.0,0.0,"[6.271493554115295, 5.910179018974304, 11.146553993225098]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,21,10560,exploration,20,7.6706176345003785,6.6258919183863325,1.0447257161140442,0.4,0.25,"[6.017346274852753, 4.441460996866226, 9.326415967941283]","[0.2, 0.1, 0.2]","[0.043858054706028514, 0.018392511514516974, 0.01882687759399413]"
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,21,10560,selection,12,9.177929420224972,9.177929420224972,0.0,1.0,0.0,"[5.8461326360702515, 5.4316762288411455, 10.261108875274658]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,21,10560,acceptance,8,9.441838886402548,9.441838886402548,0.0,1.0,0.0,"[6.66507887840271, 5.757724046707153, 11.388672113418579]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,22,11040,exploration,20,7.414375484839548,7.089053706184496,0.3253217786550522,0.55,0.2,"[5.325241196155548, 4.418812912702561, 8.660874009132385]","[0.2, 0.0, 0.05]","[0.035505213056291854, 0.0, 0.005758758544921872]"
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,22,11040,selection,12,9.614932470331162,9.586393418718943,0.02853905161221822,0.75,0.25,"[6.7214129368464155, 6.180418292681376, 11.844212849934896]","[0.16666666666666666, 0.08333333333333333, 0.08333333333333333]","[0.004707211539858869, 0.00035284727047651954, 0.000647754669189445]"
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,22,11040,acceptance,8,9.455466961744243,9.455466961744243,0.0,1.0,0.0,"[6.627615571022034, 5.779331922531128, 11.348834753036499]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,23,11520,exploration,20,7.629534164030337,6.560860955674434,1.0686732083559036,0.15,0.55,"[5.979787135124207, 5.050626063346863, 9.92843472957611]","[0.4, 0.3, 0.15]","[0.05494794164385114, 0.020487202130831217, 0.015115970611572271]"
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,23,11520,selection,12,9.393047611879227,9.393047611879227,0.0,1.0,0.0,"[6.269593795140584, 5.755820473035176, 10.970089753468832]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,23,11520,acceptance,8,9.494213445267452,9.494213445267452,0.0,1.0,0.0,"[6.517513871192932, 5.989607036113739, 11.450891613960266]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,24,12000,exploration,20,7.606748042914842,7.424342124078248,0.18240591883659363,0.45,0.2,"[5.561214208602905, 4.740460073947906, 9.117244505882264]","[0.15, 0.05, 0.0]","[0.008804256575448177, 0.0012490199162409898, 0.0]"
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,24,12000,selection,12,9.594455078297083,9.495473270667814,0.09898180762926738,0.4166666666666667,0.5833333333333334,"[6.430243412653605, 6.431293765703837, 11.795401811599731]","[0.16666666666666666, 0.5833333333333334, 0.3333333333333333]","[0.004299731481642958, 0.010265124149811585, 0.004118200937906898]"
DiagReachK3,180,W2,SR,shaped,raw,development_DiagReachK3_s180_W2_SR,24,12000,acceptance,8,9.511634005067755,9.511634005067755,0.0,1.0,0.0,"[6.2776511907577515, 6.07325005531311, 11.298938035964966]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,0,480,exploration,20,3.995492234220728,3.810164734115824,0.18532750010490417,0.05,0.15,"[1.2264814153313637, 2.8878522530198096, 2.897287717461586]","[0.0, 0.15, 0.05]","[0.0, 0.012627634635338414, 0.0034752922058105427]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,0,480,selection,12,4.361258044169517,4.361258044169517,0.0,0.0,0.0,"[0.7704618573188782, 1.4890869781374931, 1.6708193520704906]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,0,480,acceptance,8,4.618351698959668,4.618351698959668,0.0,0.0,0.0,"[1.1238103359937668, 1.6619440354406834, 2.1447047516703606]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,1,960,exploration,20,5.4875330593861875,5.371879321006709,0.11565373837947845,0.2,0.1,"[2.3469162434339523, 3.2861917495727537, 4.390116551518441]","[0.05, 0.05, 0.0]","[0.0030140944889613607, 0.00467030085050143, 0.0]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,1,960,selection,12,7.420288492320832,7.420288492320832,0.0,0.6666666666666666,0.0,"[3.6810931861400604, 3.2478461265563965, 6.058656295140584]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,1,960,acceptance,8,7.464579817539925,7.464579817539925,0.0,0.5,0.0,"[3.9691671431064606, 3.3193438351154327, 6.40090474486351]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,2,1440,exploration,20,6.7665326383977655,6.101425283876013,0.6651073545217514,0.3,0.25,"[4.495903199911117, 3.8987576603889464, 7.250419855117798]","[0.15, 0.1, 0.1]","[0.029817737851824077, 0.016681282336895274, 0.00564870834350586]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,2,1440,selection,12,8.545887902025909,8.31743581557724,0.22845208644866943,0.6666666666666666,0.3333333333333333,"[6.55680791536967, 4.182910939057668, 9.761882384618124]","[0.3333333333333333, 0.0, 0.0]","[0.03797296115330288, 0.0, 0.0]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,2,1440,acceptance,8,8.495826028427109,8.495826028427109,0.0,1.0,0.0,"[5.866517245769501, 4.141255259513855, 9.025993466377258]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,3,1920,exploration,20,6.797767075612209,5.367215710594318,1.430551365017891,0.3,0.2,"[5.1488637894392015, 3.335831940174103, 7.1505441725254055]","[0.15, 0.1, 0.1]","[0.06566237722124371, 0.0064947091616117, 0.027692504882812507]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,3,1920,selection,12,8.294383552251384,8.294383552251384,0.0,1.0,0.0,"[5.489547808965047, 3.761216461658478, 8.298977176348368]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,3,1920,acceptance,8,8.529490848141723,8.529490848141723,0.0,1.0,0.0,"[6.342618107795715, 4.003138720989227, 9.351101160049438]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,4,2400,exploration,20,6.510785319157877,6.001424782224931,0.5093605369329453,0.15,0.3,"[4.533877688646316, 3.9269538074731827, 7.277371764183044]","[0.2, 0.1, 0.05]","[0.029110346521650045, 0.022050839204054616, 0.006553146362304685]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,4,2400,selection,12,8.62332906142498,8.456396890835215,0.16693217058976492,0.6666666666666666,0.3333333333333333,"[6.799398382504781, 4.2126192053159075, 10.009843826293945]","[0.3333333333333333, 0.0, 0.0]","[0.02991365251087008, 0.0, 0.0]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,4,2400,acceptance,8,8.608935820625629,8.608935820625629,0.0,1.0,0.0,"[6.428909540176392, 4.186267971992493, 9.620002508163452]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,5,2880,exploration,20,7.055785945633543,6.007938764074934,1.047847181558609,0.4,0.4,"[5.214889098703861, 4.17543717622757, 8.21456889808178]","[0.25, 0.2, 0.15]","[0.05354366302490234, 0.02897286781897911, 0.013866226196289067]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,5,2880,selection,12,8.650831887242385,8.585203795748143,0.06562809149424235,0.6666666666666666,0.3333333333333333,"[6.430559118588765, 4.304315825303395, 9.717764218648275]","[0.3333333333333333, 0.0, 0.0]","[0.01312561829884847, 0.0, 0.0]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,5,2880,acceptance,8,8.812044356006663,8.812044356006663,0.0,1.0,0.0,"[6.168574869632721, 4.717548847198486, 9.85833466053009]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,6,3360,exploration,20,7.030236802682047,6.068335987314349,0.9619008153676987,0.3,0.15,"[4.465350604057312, 4.621954983472824, 7.926369047164917]","[0.1, 0.15, 0.1]","[0.01419026170458112, 0.028242899821354795, 0.018234718322753907]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,6,3360,selection,12,8.788547680065191,8.788547680065191,0.0,1.0,0.0,"[5.635657588640849, 4.555238962173462, 9.17235016822815]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,6,3360,acceptance,8,9.008489701594225,9.008489701594225,0.0,1.0,0.0,"[5.503625869750977, 5.172388434410095, 9.631328105926514]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,7,3840,exploration,20,7.183415599993896,6.483711697987745,0.6997039020061493,0.4,0.3,"[4.601455307006836, 4.880434560775757, 8.256479501724243]","[0.1, 0.25, 0.05]","[0.005922116552080437, 0.054279246697059046, 0.01152084350585938]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,7,3840,selection,12,8.74469909989857,8.74469909989857,0.0,1.0,0.0,"[5.493797779083252, 4.553172667821248, 9.01907722155253]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,7,3840,acceptance,8,8.966292680520565,8.966292680520565,0.0,1.0,0.0,"[5.4096808433532715, 5.14194130897522, 9.5069899559021]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,8,4320,exploration,20,7.116942682369117,6.359932580097084,0.7570101022720337,0.35,0.3,"[4.5299455121159555, 4.668290221691132, 7.878115338087082]","[0.2, 0.1, 0.1]","[0.049242046901157924, 0.004027296946598935, 0.010436759948730468]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,8,4320,selection,12,8.880924234464569,8.880924234464569,0.0,1.0,0.0,"[5.0897732973098755, 5.169566750526428, 9.237131754557291]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,8,4320,acceptance,8,8.9581422810792,8.9581422810792,0.0,1.0,0.0,"[5.344461560249329, 5.552899241447449, 9.85761046409607]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,9,4800,exploration,20,7.278349982318469,4.727794574317522,2.550555408000946,0.35,0.35,"[5.1786657810211185, 4.668255907297135, 8.529451626539231]","[0.25, 0.15, 0.15]","[0.06951253073556084, 0.054751689617450416, 0.0289005012512207]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,9,4800,selection,12,8.772045457882147,8.772045457882147,0.0,1.0,0.0,"[5.258212169011434, 4.779673218727112, 8.994571288426718]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,9,4800,acceptance,8,8.97539069217164,8.97539069217164,0.0,1.0,0.0,"[5.442589521408081, 5.141660809516907, 9.518060207366943]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,10,5280,exploration,20,6.93822705762697,6.335157722404726,0.6030693352222443,0.3,0.4,"[4.979758334159851, 4.003305569291115, 7.870042312145233]","[0.25, 0.15, 0.05]","[0.04534951618739537, 0.018299022087684035, 0.004992744445800779]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,10,5280,selection,12,9.255812420659156,9.222732140832038,0.03308027982711792,0.6666666666666666,0.3333333333333333,"[5.8102876742680865, 5.7181886831919355, 10.451323827107748]","[0.25, 0.3333333333333333, 0.16666666666666666]","[0.0022055705388387046, 0.003564553383069158, 0.0008459409077962166]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,10,5280,acceptance,8,8.965163245069562,8.965163245069562,0.0,1.0,0.0,"[5.2073840498924255, 5.247885823249817, 9.369007110595703]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,11,5760,exploration,20,7.671860959961778,6.5929905740765395,1.0788703858852386,0.5,0.45,"[5.331188952922821, 5.241884577274322, 9.345002937316895]","[0.2, 0.3, 0.1]","[0.01763518878391811, 0.06593587581927961, 0.020096984863281254]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,11,5760,selection,12,8.608288980837642,8.608288980837642,0.0,1.0,0.0,"[4.731413781642914, 4.784790476163228, 8.460824092229208]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,11,5760,acceptance,8,8.996717334364075,8.996717334364075,0.0,1.0,0.0,"[4.861737847328186, 5.305302977561951, 9.081347703933716]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,12,6240,exploration,20,7.151721011963092,7.147239130106174,0.004481881856918335,0.6,0.05,"[3.9557716593146326, 4.523867070674896, 7.270441043376922]","[0.0, 0.05, 0.0]","[0.0, 0.0008963768298809293, 0.0]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,12,6240,selection,12,9.10162573282408,9.10162573282408,0.0,1.0,0.0,"[5.605296015739441, 5.4394108057022095, 9.984904289245605]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,12,6240,acceptance,8,9.11894259880064,9.11894259880064,0.0,1.0,0.0,"[5.701726615428925, 5.516951143741608, 10.14765465259552]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,13,6720,exploration,20,7.232891916290972,7.031815319315648,0.20107659697532654,0.35,0.25,"[5.222489660978317, 4.202744591236114, 8.258033549785614]","[0.15, 0.15, 0.1]","[0.012918492725917274, 0.013160342436570382, 0.0022655448913574184]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,13,6720,selection,12,9.362965218055372,9.362965218055372,0.0,1.0,0.0,"[6.21992027759552, 5.814637660980225, 11.006571610768637]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,13,6720,acceptance,8,9.340390813647536,9.340390813647536,0.0,1.0,0.0,"[6.130403935909271, 5.851820290088654, 10.940642833709717]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,14,7200,exploration,20,7.455210006488487,6.130883051706478,1.3243269547820091,0.35,0.3,"[4.673698955774308, 5.29005982875824, 8.660313951969147]","[0.2, 0.1, 0.15]","[0.060210881914411284, 0.028042778602013218, 0.009213653564453129]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,14,7200,selection,12,9.258183548382172,9.258183548382172,0.0,1.0,0.0,"[5.255484978357951, 6.226822257041931, 10.372690359751383]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,14,7200,acceptance,8,9.414595965959597,9.414595965959597,0.0,1.0,0.0,"[6.053022265434265, 6.147430896759033, 11.143145322799683]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,15,7680,exploration,20,8.079621850477997,7.078210159169975,1.0014116913080215,0.35,0.5,"[5.894398200511932, 5.510625565052033, 10.212008953094482]","[0.4, 0.25, 0.15]","[0.031002749715532584, 0.041169698421771705, 0.012943225860595698]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,15,7680,selection,12,9.303321913047695,9.303321913047695,0.0,1.0,0.0,"[5.65159273147583, 5.764456232388814, 10.370025475819906]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,15,7680,acceptance,8,9.40697098717792,9.40697098717792,0.0,1.0,0.0,"[6.071789741516113, 6.194708585739136, 11.202945947647095]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,16,8160,exploration,20,7.631610330248951,7.148924123550533,0.48268620669841766,0.35,0.25,"[5.393461918830871, 5.159130081534386, 9.253374099731445]","[0.15, 0.15, 0.15]","[0.009381808553423198, 0.01528965143057016, 0.0045693588256836]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,16,8160,selection,12,9.462493303480247,9.404075436852873,0.05841786662737528,0.6666666666666666,0.3333333333333333,"[6.0221565167109175, 6.438863158226013, 11.399463097254435]","[0.0, 0.3333333333333333, 0.0]","[0.0, 0.009803851445515951, 0.0]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,16,8160,acceptance,8,9.413275584834627,9.413275584834627,0.0,1.0,0.0,"[5.933650970458984, 6.2254263162612915, 11.104732036590576]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,17,8640,exploration,20,7.843603526933585,6.1099604719714256,1.7336430549621582,0.4,0.45,"[5.114368480443955, 5.6276000261306764, 9.525178170204162]","[0.15, 0.3, 0.15]","[0.03272237437111991, 0.07324910163879395, 0.016448204040527346]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,17,8640,selection,12,9.084115565096726,9.084115565096726,0.0,1.0,0.0,"[5.500250458717346, 5.34313549598058, 9.846036354700724]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,W2,SS,shaped,shaped,development_DiagReachK3_s180_W2_SS,17,8640,acceptance,8,9.41796055517625,9.41796055517625,0.0,1.0,0.0,"[6.094981908798218, 6.218145370483398, 11.259605646133423]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
